korean,actual translation,Google translation,DeepL translation,bleurt_score,comet_score
"신사 숙녀여러분, 소위 인쇄기는 순전히 사면장을 찍어내기 위해서 추진된겁니다. 읽기와는 아무 상관이 없었습니다.","So the printing press, ladies and gentlemen, was driven entirely by the printing of forgivenesses and had nothing to do with reading.","Ladies and gentlemen, the so-called printing press was developed solely to print pardons. It had nothing to do with reading.",,0.3040173649787903,0.7913528084754944
관련된 얘기는 내일 더 하죠. 제게는 또한 미래 도서관의 사진이 있습니다. 사진을 요청하신 여러분중 몇 분들을 위해서는,More tomorrow. I also have pictures coming of the library for those of you that have asked for pictures.,We'll talk more about it tomorrow. I also have a photo of the future library. For some of you who requested photos:,,0.1673547923564911,0.7926412224769592
저희가 내일 조금 보여드릴겁니다.,We’re going to have some tomorrow.,We'll show you a little bit tomorrow.,,0.012345090508460999,0.7043264508247375
박수 연설장에서 물체를 보여드리는것 대신에 저는 처음으로 뭔가 특별한 걸 하려 합니다.,Instead of showing an object from the stage I’m going to do something special for the first time.,"Instead of showing objects in applause speeches, I'm going to do something special for the first time.",,0.1483292132616043,0.8519492149353027
"우리는 실상, 도서관이 어떻게 생겼는지 보여 드리려 합니다, 알았죠?","We are going to show, actually, what the library looks like, OK?","We're actually going to show you what a library looks like, okay?",,0.5163366198539734,0.9360292553901672
저는 이 세상에서 가장 훌륭한 여인에게 결혼했습니다.,"So, I am married to the most wonderful woman in the world.",I am married to the most wonderful woman in the world.,,0.9662632942199707,0.9472879767417908
"여러분께서는 잠시 이후에 그 이유를 아실겁니다, 제가 에일린을 만나러 갔을때, 이게 바로 제가 건설하고싶은 것이라고 말했습니다.","You’re going to find out why in a minute, because when I went to see Eileen, this is what I said I wanted to build.","You'll see why in a moment, when I went to see Eileen, I said this is exactly what I want to build.",,0.701496958732605,0.9063900113105774
인간의 상상력 도서관이죠.,This is the Library of Human Imagination.,It is a library of human imagination.,,0.707089364528656,0.8652723431587219
실내는 3층 높이 입니다.,The room itself is three stories tall.,The interior is 3 stories high.,,0.5995824337005615,0.899394154548645
"5,000년간의 인간의 상상력이 유리판자안에 존재합니다. 즉 그건 컴퓨터로 조정됩니다.","In the glass panels are 5,000 years of human imagination that are computer controlled.","5,000 years of human imagination exist within a glass panel. That is, it is controlled by a computer.",,0.42899829149246216,0.870661199092865
이건 영화관입니다. 그건 색깔들이 변해요.,The room is a theatre. It changes colors.,This is a movie theater. It changes colors.,,0.22337965667247772,0.8852862119674683
도서관 전체에는 다른 사물들이 있고 공간들도 다르게 존재합니다.,"And all throughout the library are different objects, different spaces.",There are different objects and different spaces throughout the library.,,0.7024035453796387,0.9138934016227722
이건 에셔 프린트 작품처럼 디자인이 되었어요.,It’s designed like an Escher print.,This one was designed like an Escher print.,,0.7902239561080933,0.9399018883705139
여긴 도서관 아래층 부분입니다. 그곳에서는 전시물들이 항상 바뀌죠.,"Here is some of the lower level of the library, where the exhibits constantly change.",This is the lower level part of the library. The exhibits there are always changing.,,0.2544228434562683,0.9055997729301453
여러분들이 그 전시물들을 걸어가며 통과할 수 있습니다,You can walk through. You can touch.,You can walk through the exhibits.,,-0.3313857913017273,0.7298604846000671
여러분들은 그 공간안에 이런 종류의 아이템들이 몇 개나 들어가는지 정확히 볼 수 있죠.,You can see exactly how many of these types of items would fit in a room.,You can see exactly how many of these types of items fit in that space.,,0.721333384513855,0.9084630608558655
저건 제 토성 (태양으로 부터 6 번째 행성) 브이죠.,There’s my very own Saturn V.,That's my Saturn (6th planet from the sun) V.,,-0.7394867539405823,0.6115012764930725
"모두 하나씩 가지고 있어야 해요, 됬어요 . 여러분들은 여기서 도서관 아래층을 볼 수 있죠. 책들과 사물들을요.","Everybody should have one, OK? So you can see here in the lower level of the library the books and the objects.","Everyone should have one, that's it. You can see the lower level of the library from here. Books and objects.",,0.4647550582885742,0.8116785883903503
유리판 안에는 계속해서 상상의 역사같은 것들이 있습니다.,In the glass panels all along is sort of the history of imagination.,"Inside the glass plate, there is a continuous history of imagination.",,0.28396549820899963,0.7998188138008118
걸어서 가로지르는 유리 다리가 저기 있네요. 저건 공간에 매달려 있어요.,There is a glass bridge that you walk across that’s suspended in space.,There is a glass bridge over there that you can walk across. It's hanging in space.,,0.5378997325897217,0.869695246219635
상상의 도약이죠.,So it’s a leap of imagination.,It's a leap of imagination.,,0.9337161779403687,0.9568313360214233
그러면 우리가 어떻게 그걸 창조하죠?,How do we create?,So how do we create it?,,0.49134984612464905,0.9422041773796082
"제가 부분적으로 답을 드린 그 질문은 우리가 우리 자신들을 에워싸고 있는 자극물들로 창조하는 겁니다. 인간이 성취한것으로, 역사로, 우리를 추진시키고 우리를 인간이 되게 하는것들로 말이죠. 오래전에 사라진 공룡의 뼈같은 열정적인 발견말이죠. 우리가 경험한건 공간의 지도이고, 궁극적으로 우리의 마음과 우리의 상상을 자극하는 복도이죠.","Part of the question that I have answered is, is we create by surrounding ourselves with human achievement, with history, with the things that drive us and make us human -- the passionate discovery, the bones of dinosaurs long gone, the maps of space that we’ve experienced, and ultimately the hallways that stimulate our mind and our imagination.","The question I have partially answered is what we create out of the stimuli that surround us. By human achievements, by history, by what drives us and what makes us human. Passionate discoveries like the bones of long-lost dinosaurs. What we experience is a map of space, a corridor that ultimately stimulates our hearts and our imaginations.",,0.14853592216968536,0.8051258325576782
"내일은 제가 연설장에 배채되었던 사물 한두개를 보여드리고 싶지만, 오늘은 제가 여러분께 단지 감사하다는 말씀을 드리고 싶었어요. 도서관에 대한 이야기를 했던 모든 사람들에게 말이에요.","So hopefully tomorrow I’ll show one or two more objects from the stage, but for today I just wanted to say thank you for all the people that came and talked to us about it.","Tomorrow I'd like to show you one or two of the objects I placed on the floor, but today I just wanted to say thank you. To everyone who talked about the library.",,-0.12015022337436676,0.810177743434906
에일린과 저는 우리의 집을 여는것에 대해 흥분해 있고 TED가족들과 함께 그걸 나누고 싶습니다.,And Eileen and I are thrilled to open our home and share it with the TED community.,Eileen and I are excited about opening our home and can't wait to share it with the TED family.,,0.28682032227516174,0.9176256060600281
박수 TED는 군중속에 있는 패턴에 대한거죠.,TED is all about patterns in the clouds.,Applause TED is about patterns in crowds.,,-1.1627393960952759,0.7454479932785034
이건 연결 관계에 관한 겁니다.,It’s all about connections.,It's about connections.,,0.9730994701385498,0.9580901861190796
이건 눈으로 보는것 입니다. 그건 누구나가 그 전에 이미 보았던 사물들이지만 그것들을 그 누군가도 이전에 생각하지 않았던 방식으로 생각하면서죠.,It’s all about seeing things that everybody else has seen before but thinking about them in ways that nobody has thought of them before.,"This is what you see with your eyes. These are things that everyone has already seen before, but thinking about them in a way that no one has thought of before.",,0.2766411006450653,0.8253315687179565
또 그게 바로 발견과 상상에 대한 전부죠.,And that’s really what discovery and imagination is all about.,And that's what discovery and imagination are all about.,,0.9075646996498108,0.9707006812095642
"예를 들어, 우리는 DNA 입자 모델을 여기서 볼 수 있어요.","For example, we can look at a DNA molecule model here.","For example, we can see the DNA particle model here.",,0.5112956166267395,0.9392184615135193
"우리중 그누구도 아직 본 적이 없죠, 하지만 왜 이게 입자인지를 이해하도록 우리는 배웠기 때문에 그게 존재한다는걸 알죠.","None of us really have ever seen one, but we know it exists because we’ve been taught to understand this molecule.","None of us have ever seen it, but we know it exists because we have learned to understand why it is a particle.",,0.41206878423690796,0.8647695183753967
우리는 또 수수께끼 기계도 볼 수 있습니다. 그건 2차 세계 대전의 나치당에서 나온거죠 암호를 입력하고 해독하는 기계죠.,But we can also look at an Enigma machine from the Nazis in World War II that was a coding and decoding machine.,We also see a puzzle machine. It came from the Nazi Party in World War II. It was a machine that entered and decoded codes.,,0.18976159393787384,0.8253737092018127
"자, 이제 여러분들은, 그게 이 주제와 무슨상관이 있는거지? 라고 하실수 있습니다.","Now, you might say, what does this have to do with this?","So now you're wondering, what does that have to do with this topic? You can say that.",,0.31542444229125977,0.8352096676826477
"그런데요, 이건 삶을 위한 암호이고, 이건 죽음을 위한거예요.","Well, this is the code for life, and this is a code for death.","By the way, this is a code for life, and this is for death.",,0.5874834656715393,0.8817846775054932
이 두 개의 작은 입자가 암호와 해독이죠.,These two molecules code and decode.,These two small particles are encryption and decryption.,,-0.49953413009643555,0.6545431017875671
"그렇지만, 여러분들은 그것들을 보면서, 기계와 입자 하나만을 보게 되죠.","And yet, looking at them, you would see a machine and a molecule.","However, when you look at them, you only see machines and particles.",,0.26257961988449097,0.7783409953117371
"하지만 여러분들이 일단 그것들을 새로운 방법으로 보시게 되면, 이 두가지 것들이 정말 연결되었다는걸 깨닫게 되죠.","But once you’ve seen them in a new way, you realize that both of these things really are connected.","But once you look at them in a new way, you realize that these two things are really connected.",,0.7946137189865112,0.9387316107749939
그것들은 주로 여기있는 이것 때문에 연결되어있죠.,And they’re connected primarily because of this here.,They're mainly connected because of this thing here.,,0.6938489675521851,0.9163793325424194
"보시죠, 이건 인간의 뇌입니다, 알겠죠?","You see, this is a human brain model, OK?","Look, this is the human brain, okay?",,0.47083327174186707,0.9192966222763062
"흔하지 않은 거죠, 우리는 실제로 뇌를 보게되는 일은 없으니까요.","And it’s rare, because we never really get to see a brain.","It's not that common, because we never actually get to see the brain.",,0.6483126878738403,0.8999475240707397
우리가 보는것은 두개골이죠. 하지만 저기 뇌가 있네요,We get to see a skull. But there it is.,What we see is a skull. But there's a brain,,-0.16691100597381592,0.7486595511436462
"상상의 모든것, 우리가 생각하는 전부는, 우리가 느끼고, 지각하는것은 인간의 뇌를 통해 나타납니다.","All of imagination -- everything that we think, we feel, we sense -- comes through the human brain.","Everything we imagine, everything we think, everything we feel and perceive appears through the human brain.",,0.4252147078514099,0.8855414986610413
"우리가 일단 이 뇌에서 새로운 패턴을 창조한다면, 우리가 일단 새로운 방법으로 이 뇌의 형태를 만든다면, 그건 절대로 본래의 형태로 되돌아가지 않습니다.","And once we create new patterns in this brain, once we shape the brain in a new way, it never returns to its original shape.","Once we create a new pattern in this brain, once we shape this brain in a new way, it never goes back to its original shape.",,0.8149294853210449,0.9367973208427429
제가 짧은 샘플을 하나 드리죠.,And I’ll give you a quick example.,Let me give you a short sample.,,-0.27059847116470337,0.8776730895042419
우리는 인터넷에 대해 생각합니다. 우리는 인터넷을 거쳐가는 정보에 관해서 생각합니다.,We think about the Internet; we think about information that goes across the Internet.,We think about the Internet. We think about information passing through the Internet.,,0.7880964279174805,0.9306691288948059
우리는 감춰진 연결 관계에 대해서는 전혀 생각하지 않습니다.,And we never think about the hidden connection.,We never think about hidden connections.,,0.820460855960846,0.9292129278182983
"하지만 저는 이 석탄 한 덩어리를 가져왔습니다. 바로 여기, 한 덩어리의 석탄,","But I brought along here a lump of coal -- right here, one lump of coal.","But I brought this lump of coal. Right here, a lump of coal,",,0.5667423009872437,0.8784147500991821
한 덩어리의 석탄이 인터넷과 무슨 상관이 있냐구요?,And what does a lump of coal have to do with the Internet?,What does a lump of coal have to do with the Internet?,,0.9845069646835327,0.9456030130386353
"보세요, 인터넷은 석탄 한 덩어리의 에너지를 취합니다. 네트를 통해 1 메가바이트의 정보를 전송하기 위해서요.","You see, it takes the energy in one lump of coal to move one megabyte of information across the net.","See, the Internet takes the energy of a lump of coal. To transmit one megabyte of information over the net.",,0.17665737867355347,0.8643975853919983
"여러분이 파일 하나를 다운로드 할 때마다, 각 메가바이트는 석탄 한덩어리와 맞먹습니다.","So every time you download a file, each megabyte is a lump of coal.","Every time you download a file, each megabyte is equivalent to a lump of coal.",,0.5978319644927979,0.9299665093421936
"그래서 그게 뭘 의미하냐면, 200 메가바이트 파일은 이것과 같이 보이는거죠, 신사 숙녀 여러분, 알겠죠?","What that means is, a 200-megabyte file looks like this, ladies and gentlemen. OK?","So what that means is, a 200 megabyte file looks like this, ladies and gentlemen, okay?",,0.9241348505020142,0.913007915019989
"다음에 여러분께서 1 기가바이트, 또는 2 기가바이트를 다운로드하면, 그게 공짜가 아닙니다, 아시겠죠?","So the next time you download a gigabyte, or two gigabytes, it’s not for free, OK?","Next time you download a gigabyte or two, it's not free, you know?",,0.6182249188423157,0.8600969910621643
"그 접속이 웹을 가동시키기 위해 취하는, 또 우리가 생각하기에 가능하다고 생각하는 모든 것을 가능하게 하는 에너지가 그 연결고리입니다.","The connection is the energy it takes to run the web , and to make everything we think possible, possible.","That connection is the energy it takes to make the web work, and to make everything we think possible possible.",,0.7211277484893799,0.9233761429786682
"감사합니다, 크리스.","Thanks, Chris.","Thanks, Chris.",,1.1172170639038086,0.9881787896156311
박수 2년 전에 여기서 보여드렸던 슬라이드 쇼는 한 2000번은 보여주었습니다.,"I have given the slide show that I gave here two years ago about 2,000 times.","Applause The slide show I showed here two years ago has been shown about 2,000 times.",,-0.1681680530309677,0.7680256962776184
오늘 아침에는 짧은 슬라이드 쇼를 하나 보여드리려고 합니다. 처음으로요. 그러니까 -- 글쎄요. 높은 기대를 원하지 않습니다. 필요하지도 않구요. 사실 그 기대를 좀 낮추려는 중입니다.,"I'm giving a short slide show this morning that I'm giving for the very first time, so -- well it's -- I don't want or need to raise the bar, I'm actually trying to lower the bar.","This morning I'd like to show you a short slideshow. For the first time. So -- I don't know. I don't want high expectations. It's not even necessary. Actually, I'm trying to lower my expectations a bit.",,-0.22767473757266998,0.7959780097007751
이걸 이렇게 저렇게 고쳐서 어떻게든 이 도전적인 세션을 감당하려고 했기 때문입니다.,Because I've cobbled this together to try to meet the challenge of this session.,Because I was trying to fix this in one way or another to somehow handle this challenging session.,,0.3170119524002075,0.7342818379402161
그런데 카렌 암스트롱의 훌륭한 프레젠테이션이 기억났습니다. 종교를 정말 제대로 이해하면 종교는 믿음에 관한 것이 아니라 행동에 관한 것이라는 말을요.,"And I was reminded by Karen Armstrong's fantastic presentation that religion really properly understood is not about belief, but about behavior.","But then I remembered Karen Armstrong’s great presentation. If you really understand religion, it's not about belief, it's about action.",,-0.052346907556056976,0.8564072251319885
어쩌면 우린 낙관주의에 대해서도 똑같은 말을 해야할지도 모릅니다.,Perhaps we should say the same thing about optimism.,Maybe we should say the same thing about optimism.,,1.0100632905960083,0.9739881157875061
감히 어떻게 우리가 낙관적일 수 있을까요?,How dare we be optimistic?,How dare we be optimistic?,,1.100882887840271,0.9855899214744568
낙관주의는 때때로 믿음이나 지적인 태도로 정의 내릴 수 있습니다.,"Optimism is sometimes characterized as a belief, an intellectual posture.",Optimism can sometimes be defined as a belief or intellectual attitude.,,0.5819752812385559,0.910675585269928
"마하트마 간디는 이런 유명한 말을 했습니다. “이 세상이 변화하기를 원한다면, 당신 스스로 그 변화가 되어야 한다.”는 말입니다.","As Mahatma Gandhi famously said, ""You must become the change you wish to see in the world.""","Mahatma Gandhi famously said this. “If you want the world to change, you have to be the change yourself.”",,0.04812844097614288,0.8695687651634216
"믿음이 새로운 행동을 이끌어 내느냐에 따라 낙관적이기를 희망하는 결과가 이루어지는 것이지, 단순히 믿기만 한다고해서 그 결과가 이루어지는 것은 아닙니다. 하지만 ""행동""이라는 단어 또한, 제 생각에는 이 맥락에서 잘못 이해되는 것 같습니다.","And the outcome about which we wish to be optimistic is not going to be created by the belief alone, except to the extent that the belief brings about new behavior. But the word ""behavior"" is also, I think, sometimes misunderstood in this context.","The optimistic outcome you hope for will be achieved depending on whether your beliefs lead to new actions, but the outcome will not be achieved simply by believing. But the word ""action"" is also, I think, misunderstood in this context.",,0.20486360788345337,0.853102445602417
"저는 전구를 바꾸고, 하이브리드 제품을 구입하는 것을 참 좋아합니다. 티퍼와 저는 집에 태양전지판 33개를 깔고, 지열 우물을 파고, 그 밖에 다른 일들도 죄다 했습니다.","I'm a big advocate of changing the lightbulbs and buying hybrids, and Tipper and I put 33 solar panels on our house, and dug the geothermal wells, and did all of that other stuff.","I love changing light bulbs and buying hybrid products. Tipper and I installed 33 solar panels on the house, dug a geothermal well, and a whole bunch of other things.",,0.3953474760055542,0.8989579081535339
"하지만, 전구를 바꾸는 것 보다도 법을 바꾸는 것이 훨씬 더 중요합니다.","But, as important as it is to change the lightbulbs, it is more important to change the laws.","However, changing the law is much more important than changing a light bulb.",,0.29082268476486206,0.8307077884674072
"우리가 일상 속의 행동들을 변화시킬 때, 때때로 우리는 시민권이나 민주주의에 대한 부분을 빼놓고 지나치기도 합니다.이 부분에 대해 낙관적이기 위해서는, 우리는 민주주의의 시민으로써 대단히 활동적이어야 합니다.","And when we change our behavior in our daily lives, we sometimes leave out the citizenship part and the democracy part. In order to be optimistic about this, we have to become incredibly active as citizens in our democracy.","When we change our daily behavior, we sometimes overlook the topic of citizenship and democracy. To be optimistic about this, we must be very active as citizens of a democracy.",,0.4166359305381775,0.8951425552368164
"기후 위기를 극복하려면, 우리는 위기에 처한 민주주의의 문제를 해결해야 합니다.","In order to solve the climate crisis, we have to solve the democracy crisis.","To overcome the climate crisis, we must address our endangered democracy.",,0.31877708435058594,0.8914249539375305
그리고 우리에게는 해결해야 할 문제가 있죠.,And we have one.,And we have problems to solve.,,-0.6520295143127441,0.7737331390380859
저는 여러분에게 들려드리고 싶은 이야기가 하나 있었습니다.,I have been trying to tell this story for a long time.,I had a story I wanted to tell you.,,-0.2794474959373474,0.7822763919830322
"최근에 어떤 여자분 때문에 다시 떠올랐는데, 그분은 제가 앉아있던 테이블 옆을 지나가시면서 그냥 저를 빤히 쳐다보고 가셨어요. 70대의 여자분이셨습니다. 상냥해 보이시는 분이었어요. 저는 별 생각이 없었어요. 그런데 그분은 절 빤히 쳐다보시면서 이번엔 반대 방향에서 걸어 오시는 거였어요. 그래서, ""안녕하세요?""라고 인사를 했습니다.","I was reminded of that recently, by a woman who walked past the table I was sitting at, just staring at me as she walked past. She was in her 70s, looked like she had a kind face. I thought nothing of it until I saw from the corner of my eye she was walking from the opposite direction, also just staring at me. And so I said, ""How do you do?""","It came to mind again recently because of a woman who just stared at me as she passed by the table I was sitting at. It was a woman in her 70s. He seemed like a kind person. I didn't think much of it. But he was staring at me and this time he was walking from the opposite direction. So, I said, “Hello?”",,-0.32197272777557373,0.8107958436012268
"그러자 이렇게 말씀하시더라구요. ""여보게, 자네가 머리를 검게 염색하면 꼭 앨 고어처럼 보일 것 같군."" 오래 전, 제가 젊은 국회의원이었을 때, 핵무기 문제를 처리하느라 정말 많은 시간을 보냈습니다. 핵무장 경쟁 때문이었죠.","And she said, ""You know, if you dyed your hair black, you would look just like Al Gore."" Many years ago, when I was a young congressman, I spent an awful lot of time dealing with the challenge of nuclear arms control -- the nuclear arms race.","Then he said this. “Honey, if you dye your hair black, you’ll look just like Al Gore.” A long time ago, when I was a young member of Congress, I spent a lot of time dealing with the nuclear weapons issue. It was because of the nuclear arms race.",,0.018774814903736115,0.8867176175117493
"그 탐색 과정에서 군사학자들이 저에게 가르쳐 준게 있었습니다. 군사적인 분쟁은 보통 세 가지 범주로 나뉜다는 것을 말입니다. 국지전, 지역전 또는 전구전, 그리고 드물지만 가장 중요한 전지구적인 세계전 - 전략적인 분쟁 입니다.","And the military historians taught me, during that quest, that military conflicts are typically put into local battles, regional or theater wars, and the rare but all-important global, world war -- strategic conflicts.","During that search process, military scholars taught me something. Military conflicts usually fall into three categories: Local wars, regional or global wars, and rarely, but most importantly, global world wars - strategic conflicts.",,0.38357409834861755,0.8752711415290833
"각 레벨의 분쟁에는 다른 종류의 자원 배분과 다른 종류의 접근법, 다른 종류의 조직 모델이 필요합니다.","And each level of conflict requires a different allocation of resources, a different approach, a different organizational model.","Each level of conflict requires different kinds of resource allocations, different kinds of approaches, and different kinds of organizational models.",,0.5986917018890381,0.9207127690315247
"환경 문제도 똑같은 세 가지 범주에 속하고, 우리가 생각하는 대부분은 국지적인 환경 문제입니다. 대기오염, 수질오염, 유해 폐기물 같은 것입니다. 하지만, 또한 지역적인 환경 문제도 있습니다. 중서부에서 북동부까지, 서유럽에서 북극까지, 중서부에서 미시시피를 지나, 멕시코만의 사각지대까지 산성비가 내리는 것 같은 것입니다.","Environmental challenges fall into the same three categories, and most of what we think about are local air pollution, water pollution, hazardous waste dumps. But there are also regional environmental problems, like acid rain from the Midwest to the Northeast, and from Western Europe to the Arctic, and from the Midwest out the Mississippi into the dead zone of the Gulf of Mexico.","Environmental problems fall into the same three categories, and most of the things we think about are local environmental problems. Things like air pollution, water pollution, and hazardous waste. However, there are also local environmental concerns. It's like acid rain falling from the Midwest to the Northeast, from Western Europe to the Arctic, from the Midwest to the Mississippi, and all the way to the Gulf of Mexico.",,0.27922776341438293,0.8453749418258667
"이런 문제도 많이 있습니다. 그러나 기후 위기는 드물지만 가장 중요한 전지구적, 전략적 분쟁입니다.","And there are lots of those. But the climate crisis is the rare but all-important global, or strategic, conflict.",There are many problems like this. But the climate crisis is one of the rarest but most important global and strategic conflicts.,,0.5933573246002197,0.9143052697181702
"모든 것이 영향을 받습니다. 그리고 우리는 여기에 적절히 대응해야 합니다. 재생가능한 에너지, 보존, 효율성 및 저탄소 경제로의 전지구적인 이행을 위해서 말이죠. 전세계적이고 전지구적인 동원이 필요합니다.","Everything is affected. And we have to organize our response appropriately. We need a worldwide, global mobilization for renewable energy, conservation, efficiency and a global transition to a low-carbon economy.","Everything is affected. And we must respond appropriately to this. For the global transition to renewable energy, conservation, efficiency and a low-carbon economy. A global and global mobilization is needed.",,0.3338823914527893,0.892097532749176
우리에게는 할 일이 있습니다. 우리는 자원과 정치적 의지를 동원할 수 있습니다. 하지만 정치적 의지는 자원을 동원하기 위한 목적으로 동원되어야 합니다.,"We have work to do. And we can mobilize resources and political will. But the political will has to be mobilized, in order to mobilize the resources.",We have work to do. We can mobilize resources and political will. But political will must be mobilized for the purpose of mobilizing resources.,,0.7553377151489258,0.9305084347724915
이 슬라이드를 보여드리겠습니다.,Let me show you these slides here.,Let me show you this slide.,,0.5904644727706909,0.9472477436065674
"로고에서부터 시작해야지 했습니다. 여기서 빠진 것은, 물론, 북극의 만년설입니다.","I thought I would start with the logo. What's missing here, of course, is the North Polar ice cap.","I had to start with the logo. What's missing here, of course, is the Arctic ice cap.",,0.649406909942627,0.9059860110282898
"그린랜드의 만년설은 아직 있습니다. 이것이 28년 전, 여름이 끝날 무렵, 추분의 극지방의 만년설 -- 북극의 만년설 --의 모습이었습니다.","Greenland remains. Twenty-eight years ago, this is what the polar ice cap -- the North Polar ice cap -- looked like at the end of the summer, at the fall equinox.","Greenland's ice cap is still there. This is what the polar ice caps -- the North Pole -- looked like at the end of summer, 28 years ago, on the fall equinox.",,0.3466067314147949,0.8850029110908508
"이번 가을에, 콜로라도주 볼더에 있는 빙설기후 및 바다 조사결과 정보 센터에 갔고, 여기 몬테레이, 미해군대학원 연구소에 있는 연구자들과 이야기를 나눴습니다.","This last fall, I went to the Snow and Ice Data Center in Boulder, Colorado, and talked to the researchers here in Monterey at the Naval Postgraduate Laboratory.","This fall, I went to the Ice, Snow, Climate and Ocean Results Information Center in Boulder, Colorado, and spoke with researchers here in Monterey at the Naval Postgraduate School.",,0.46190452575683594,0.8983625769615173
이것이 지난 28년 동안 일어난 일입니다.,This is what's happened in the last 28 years.,This is what has happened over the last 28 years.,,0.9256018996238708,0.965183436870575
"긴 안목에서 보자면, 지금까지는 2005년이 기록적인 해였습니다.","To put it in perspective, 2005 was the previous record.","In the long run, 2005 has been a record year so far.",,-0.09652069211006165,0.7427430748939514
이것이 지난 가을에 일어난 상황입니다. 연구자들을 정말 걱정하게 만들었지요.,Here's what happened last fall that has really unnerved the researchers.,This is what happened last fall. This got researchers really worried.,,0.36787915229797363,0.9308009743690491
"북극의 만년설은 지리학적으로 같은 크기입니다. 같은 크기로는 보이지 않지만, 미국에서 대략 아리조나 주를 뺀 것과 정확히 같은 크기입니다.","The North Polar ice cap is the same size geographically -- doesn't look quite the same size -- but it is exactly the same size as the United States, minus an area roughly equal to the state of Arizona.","The Arctic ice caps are geographically the same size. It may not seem the same size, but it is roughly the exact same size as the United States minus the state of Arizona.",,0.4496952295303345,0.8452112078666687
2005년에 사라진 양은 미시시피주 동쪽 전부와 맞먹습니다.,The amount that disappeared in 2005 was equivalent to everything east of the Mississippi.,"In 2005, the amount lost was equivalent to the entire state east of the Mississippi.",,0.5813884139060974,0.8639823794364929
"지난 가을에 사라진 여분의 양은 이만큼이었습니다. 겨울에는 돌아오지만, 영구적인 얼음이 아니라, 얇은 얼음입니다. 깨지기 쉽지요. 남아 있는 양은 오년 후 여름이면 완전히 사라져버릴 수 있습니다.","The extra amount that disappeared last fall was equivalent to this much. It comes back in the winter, but not as permanent ice, as thin ice -- vulnerable. The amount remaining could be completely gone in summer in as little as five years.","That's how much extra went missing last fall. It returns in the winter, but it is thin ice, not permanent ice. It's easy to break. What remains may be completely gone by the summer of five years.",,0.1323077231645584,0.8334245681762695
이렇게 되면 그린랜드가 큰 압력을 느끼게 됩니다.,That puts a lot of pressure on Greenland.,This will put great pressure on Greenland.,,0.7879168391227722,0.9287132620811462
"이미, 북극권에서는-- 이것은 알래스카의 유명한 마을입니다. 뉴펀들랜드의 마을입니다. 남극. NASA가 가장 최근에 연구를 한 곳입니다.","Already, around the Arctic Circle -- this is a famous village in Alaska. This is a town in Newfoundland. Antarctica. Latest studies from NASA.","Already, in the Arctic Circle-- this is a famous town in Alaska. It is a town in Newfoundland. Antarctica. This is where NASA conducted its most recent research.",,0.5019261837005615,0.856571614742279
캘리포니아주 크기와 맞먹는 지역이 보통 정도에서 심각할 정도로 눈이 녹아버렸습니다.,The amount of a moderate-to-severe snow melting of an area equivalent to the size of California.,An area the size of California experienced moderate to severe snowmelt.,,-0.16049140691757202,0.8331784605979919
"""가장 좋은 시절도 있었고, 가장 나쁜 시절도 있었다."" 영국 문학에서 가장 유명한 첫 구절입니다. 저는 간략하게 ""두 행성 이야기""를 나누고 싶습니다. 지구와 금성은 정확히 같은 크기입니다. 지구의 지름이 약 400킬로미터 더 크지만, 기본적으로는 같은 크기입니다.","""They were the best of times, they were the worst of times"": the most famous opening sentence in English literature. I want to share briefly a tale of two planets. Earth and Venus are exactly the same size. Earth's diameter is about 400 kilometers larger, but essentially the same size.","“There were the best of times, and there were the worst of times.” This is the most famous first line in British literature. I would like to briefly share “A Tale of Two Planets.” Earth and Venus are exactly the same size. The Earth's diameter is about 400 kilometers larger, but it's basically the same size.",,0.3989354968070984,0.8743974566459656
두 행성에는 정확히 같은 양의 탄소가 있습니다.,They have exactly the same amount of carbon.,Both planets have exactly the same amount of carbon.,,0.18587903678417206,0.9230838418006897
"그러나 다른 점은 지구에서는, 대부분의 탄소가 시간이 지나면서 대기에서 빠져나와 석탄, 석유, 천연 가스 등 땅에 저장되어 있습니다. 금성에서는, 대부분의 탄소가 대기 중에 존재합니다. 다른 점은 지구의 평균 기온은 섭씨 15도이지만, 금성은 금성은 섭씨 457도라는 점입니다. 가능한 한 많은 탄소를 가능한 한 빨리 땅에서 꺼내어 다시 대기로 넣어주자는 우리의 현재 전략과도 관계가 있습니다.","But the difference is, on Earth, most of the carbon has been leeched over time out of the atmosphere, deposited in the ground as coal, oil, natural gas, etc. On Venus, most of it is in the atmosphere. The difference is that our temperature is 59 degrees on average. On Venus, it's 855. This is relevant to our current strategy of taking as much carbon out of the ground as quickly as possible, and putting it into the atmosphere.","But the difference is that on Earth, most carbon escapes the atmosphere over time and is stored in the ground in coal, oil, and natural gas. On Venus, most of the carbon is in the atmosphere. The difference is that the average temperature on Earth is 15 degrees Celsius, but on Venus it is 457 degrees Celsius. It also has to do with our current strategy to get as much carbon as possible out of the ground and back into the atmosphere as quickly as possible.",,0.22286288440227509,0.8800675272941589
금성이 태양에 조금 더 가깝기 때문이 아닙니다.,It's not because Venus is slightly closer to the Sun.,It's not because Venus is a little closer to the Sun.,,0.9375267624855042,0.9040024876594543
