korean,actual translation,Google translation,Microsoft translation,DeepL translation,Google translation_bleurt,Google translation_comet,Microsoft translation_bleurt,Microsoft translation_comet,DeepL translation_bleurt,DeepL translation_comet,cosine_Google_translation,cosine_Microsoft_translation,cosine_DeepL_translation,Google translation_bleurt_minmax,Microsoft translation_bleurt_minmax,DeepL translation_bleurt_minmax
"그린랜드의 만년설은 아직 있습니다. 이것이 28년 전, 여름이 끝날 무렵, 추분의 극지방의 만년설 -- 북극의 만년설 --의 모습이었습니다.","Greenland remains. Twenty-eight years ago, this is what the polar ice cap -- the North Polar ice cap -- looked like at the end of the summer, at the fall equinox.","Greenland's ice cap is still there. This is what the polar ice caps -- the North Pole -- looked like at the end of summer, 28 years ago, on the fall equinox.","Greenland's ice caps are still there. This was what the ice caps of the Arctic looked like 28 years ago, at the end of summer, at the end of the autumn equinox.","Greenland's ice cap is still there. This is what the polar ice cap -- the Arctic ice cap -- looked like 28 years ago, at the end of summer, at the autumnal equinox.",0.3466067314147949,0.8850029110908508,0.2716891765594482,0.8587154150009155,0.3118285536766052,0.8929670453071594,0.9539614,0.9325863,0.9586286,0.6913217750756313,0.6816458586201483,0.681814688755467
"이번 가을에, 콜로라도주 볼더에 있는 빙설기후 및 바다 조사결과 정보 센터에 갔고, 여기 몬테레이, 미해군대학원 연구소에 있는 연구자들과 이야기를 나눴습니다.","This last fall, I went to the Snow and Ice Data Center in Boulder, Colorado, and talked to the researchers here in Monterey at the Naval Postgraduate Laboratory.","This fall, I went to the Ice, Snow, Climate and Ocean Results Information Center in Boulder, Colorado, and spoke with researchers here in Monterey at the Naval Postgraduate School.","This fall, I went to the Ice and Snow Climate and Ocean Survey Information Center in Boulder, Colorado, and spoke with researchers at the U.S. Naval Postgraduate Research Institute here in Monterrey.","This fall, I went to the Ice, Snow, and Ocean Research Results Clearinghouse in Boulder, Colorado, and talked to researchers here in Monterey, at the Naval Postgraduate School, and at the Naval Research Laboratory.",0.4619045257568359,0.8983625769615173,0.3059964776039123,0.88215172290802,0.2835395932197571,0.8579482436180115,0.9212743,0.89830613,0.91101235,0.7335328345628024,0.6935425497674694,0.6712856659803794
이것이 지난 28년 동안 일어난 일입니다.,This is what's happened in the last 28 years.,This is what has happened over the last 28 years.,This is what has happened over the past 28 years.,This is what has happened over the past 28 years.,0.9256018996238708,0.965183436870575,0.9210931062698364,0.9612876772880554,0.9210931062698364,0.9612876772880554,0.9790027,0.97057134,0.9705712,0.903294602721879,0.9068386819089338,0.9085801918602209
"긴 안목에서 보자면, 지금까지는 2005년이 기록적인 해였습니다.","To put it in perspective, 2005 was the previous record.","In the long run, 2005 has been a record year so far.","In the long run, 2005 has been a record year so far.","In the long run, 2005 has been a record year so far.",-0.0965206921100616,0.7427430748939514,-0.0965206921100616,0.7427430748939514,-0.0965206921100616,0.7427430748939514,0.7681514,0.7681514,0.7681514,0.5290907615376363,0.5539622766537463,0.5298289515759016
이것이 지난 가을에 일어난 상황입니다. 연구자들을 정말 걱정하게 만들었지요.,Here's what happened last fall that has really unnerved the researchers.,This is what happened last fall. This got researchers really worried.,This is the situation that happened last fall. It really worried the researchers.,This is what happened last fall. It made researchers really worried.,0.3678791522979736,0.9308009743690492,0.5500463843345642,0.9222502112388612,0.4558329582214355,0.9363362193107604,0.8345803,0.83709586,0.8632921,0.6991097074334022,0.7781713686053071,0.7354124749830055
"북극의 만년설은 지리학적으로 같은 크기입니다. 같은 크기로는 보이지 않지만, 미국에서 대략 아리조나 주를 뺀 것과 정확히 같은 크기입니다.","The North Polar ice cap is the same size geographically -- doesn't look quite the same size -- but it is exactly the same size as the United States, minus an area roughly equal to the state of Arizona.","The Arctic ice caps are geographically the same size. It doesn't look the same size, but it's roughly the exact same size as the United States minus the state of Arizona.","The ice caps of the Arctic are geographically the same size. They don't look the same size, but they're roughly the same size as the U.S. minus the state of Arizona.","The Arctic ice cap is geographically the same size - it doesn't look the same size, but it's exactly the same size as the United States minus roughly the state of Arizona.",0.4533258080482483,0.8519160747528076,0.2920547723770141,0.8356444239616394,0.409967303276062,0.8694057464599609,0.92886233,0.9108337,0.9511016,0.7303921260558679,0.6887080056295777,0.71834148623986
2005년에 사라진 양은 미시시피주 동쪽 전부와 맞먹습니다.,The amount that disappeared in 2005 was equivalent to everything east of the Mississippi.,"In 2005, the amount lost was equivalent to the entire state east of the Mississippi.",The sheep that disappeared in 2005 were equivalent to all of eastern Mississippi.,The amount that disappeared in 2005 is equivalent to the entire state of Mississippi east of the Mississippi.,0.5813884139060974,0.8639823794364929,-0.6757073402404785,0.7558587193489075,0.6132147312164307,0.8444681763648987,0.8951846,0.75553346,0.932389,0.7772764424887691,0.3531185944145217,0.7939892570735195
"지난 가을에 사라진 여분의 양은 이만큼이었습니다. 겨울에는 돌아오지만, 영구적인 얼음이 아니라, 얇은 얼음입니다. 깨지기 쉽지요. 남아 있는 양은 오년 후 여름이면 완전히 사라져버릴 수 있습니다.","The extra amount that disappeared last fall was equivalent to this much. It comes back in the winter, but not as permanent ice, as thin ice -- vulnerable. The amount remaining could be completely gone in summer in as little as five years.","That's how much extra went missing last fall. It returns in the winter, but it is thin ice, not permanent ice. It's easy to break. What remains may be completely gone by the summer of five years.","This was the amount of extra that disappeared last fall. It returns in winter, but not permanent ice, but thin ice. It's fragile. The remaining amount can disappear completely in the summer after five years.","This is how much of the excess disappeared last fall. It returns in the winter, but it's not permanent ice, it's thin ice. It's fragile, and what's left could be completely gone by summer five years later.",0.1323077231645584,0.8334245085716248,0.2926206290721893,0.868901789188385,0.0995219498872757,0.8512385487556458,0.904234,0.9318119,0.88664687,0.6128659100964853,0.6889042269040936,0.6027951337594755
이렇게 되면 그린랜드가 큰 압력을 느끼게 됩니다.,That puts a lot of pressure on Greenland.,This will put great pressure on Greenland.,This puts Greenland under a lot of pressure.,This puts a lot of pressure on Greenland.,0.7879168391227722,0.9287132620811462,0.5821444392204285,0.9365994334220886,0.9378578066825868,0.9624143242836,0.9658278,0.98748857,0.99627984,0.8528874608292482,0.7893019627873438,0.9148199373161428
"이미, 북극권에서는-- 이것은 알래스카의 유명한 마을입니다. 뉴펀들랜드의 마을입니다. 남극. NASA가 가장 최근에 연구를 한 곳입니다.","Already, around the Arctic Circle -- this is a famous village in Alaska. This is a town in Newfoundland. Antarctica. Latest studies from NASA.","Already, in the Arctic Circle-- this is a famous town in Alaska. It is a town in Newfoundland. Antarctica. This is where NASA conducted its most recent research.","Already, in the Arctic Circle -- this is a famous town in Alaska. It is a town in Newfoundland. Antarctic. This is where NASA conducted its most recent study.","Already, in the Arctic Circle-- this is a famous town in Alaska. This is a town in Newfoundland. Antarctica. That's where NASA has done the most recent research.",0.5019261837005615,0.856571614742279,0.473304271697998,0.8591585755348206,0.4237208366394043,0.8714116811752319,0.94110334,0.9387709,0.93568206,0.748184949929608,0.7515596217107643,0.7234604889773926
캘리포니아주 크기와 맞먹는 지역이 보통 정도에서 심각할 정도로 눈이 녹아버렸습니다.,The amount of a moderate-to-severe snow melting of an area equivalent to the size of California.,An area the size of California experienced moderate to severe snowmelt.,An area the size of California has melted from moderate to severe snow.,An area the size of California has experienced moderate to severe snowmelt.,-0.160491406917572,0.8331784605979919,-0.058663010597229,0.7951018810272217,-0.201458990573883,0.8276737332344055,0.85388035,0.9190757,0.8566063,0.5056707849146136,0.5670901278924113,0.49077139284411586
"""가장 좋은 시절도 있었고, 가장 나쁜 시절도 있었다."" 영국 문학에서 가장 유명한 첫 구절입니다. 저는 간략하게 ""두 행성 이야기""를 나누고 싶습니다. 지구와 금성은 정확히 같은 크기입니다. 지구의 지름이 약 400킬로미터 더 크지만, 기본적으로는 같은 크기입니다.","""They were the best of times, they were the worst of times"": the most famous opening sentence in English literature. I want to share briefly a tale of two planets. Earth and Venus are exactly the same size. Earth's diameter is about 400 kilometers larger, but essentially the same size.","“There were the best of times, and there were the worst of times.” This is the most famous first line in British literature. I would like to briefly share “A Tale of Two Planets.” Earth and Venus are exactly the same size. The Earth's diameter is about 400 kilometers larger, but it's basically the same size.","""There were the best times, and there were the worst times."" is the most famous first phrase in English literature. I would like to briefly share the ""story of two planets"". Earth and Venus are exactly the same size. Although the diameter of the Earth is about 400 kilometers larger, it is basically the same size.","""We've had the best of times, we've had the worst of times."" It's the most famous opening line in English literature. I'd like to share a brief ""tale of two planets"": Earth and Venus are exactly the same size. Earth's diameter is about 400 kilometers larger, but they're basically the same size.",0.3989354968070984,0.8743974566459656,0.4655308723449707,0.8733453154563904,0.3199234902858734,0.8681994080543518,0.9563308,0.95912826,0.9575789,0.7104795797974804,0.7488640517168468,0.6848275874461731
두 행성에는 정확히 같은 양의 탄소가 있습니다.,They have exactly the same amount of carbon.,Both planets have exactly the same amount of carbon.,Both planets have exactly the same amount of carbon.,Both planets have exactly the same amount of carbon.,0.185879036784172,0.9230838418006896,0.185879036784172,0.9230838418006896,0.185879036784172,0.9230838418006896,0.9056624,0.9056624,0.9056624,0.6324786175112955,0.6518896056029891,0.6349368498226943
"그러나 다른 점은 지구에서는, 대부분의 탄소가 시간이 지나면서 대기에서 빠져나와 석탄, 석유, 천연 가스 등 땅에 저장되어 있습니다. 금성에서는, 대부분의 탄소가 대기 중에 존재합니다. 다른 점은 지구의 평균 기온은 섭씨 15도이지만, 금성은 금성은 섭씨 457도라는 점입니다. 가능한 한 많은 탄소를 가능한 한 빨리 땅에서 꺼내어 다시 대기로 넣어주자는 우리의 현재 전략과도 관계가 있습니다.","But the difference is, on Earth, most of the carbon has been leeched over time out of the atmosphere, deposited in the ground as coal, oil, natural gas, etc. On Venus, most of it is in the atmosphere. The difference is that our temperature is 59 degrees on average. On Venus, it's 855. This is relevant to our current strategy of taking as much carbon out of the ground as quickly as possible, and putting it into the atmosphere.","But the difference is that on Earth, most carbon escapes from the atmosphere over time and is stored in the ground in coal, oil, and natural gas. On Venus, most of the carbon is in the atmosphere. The difference is that the average temperature on Earth is 15 degrees Celsius, but on Venus it is 457 degrees Celsius. It also has to do with our current strategy to get as much carbon as possible out of the ground and back into the atmosphere as quickly as possible.","But the difference is that on Earth, most of the carbon leaves the atmosphere over time and is stored on the ground, such as coal, oil, and natural gas. On Venus, most of the carbon is present in the atmosphere. The difference is that the average temperature on Earth is 15 degrees Celsius, while Venus is 457 degrees Celsius. It is also related to our current strategy to get as much carbon as possible out of the ground and back into the atmosphere as soon as possible.","However, the difference is that on Earth, most of the carbon has escaped the atmosphere over time and is stored in the ground as coal, oil, and natural gas. On Venus, most of the carbon is in the atmosphere. The difference is that the average temperature on Earth is 15 degrees Celsius, while Venus is 457 degrees Celsius. This is relevant to our current strategy of getting as much carbon out of the ground and back into the atmosphere as quickly as possible.",0.2329811602830886,0.8813160061836243,0.250778466463089,0.8803654909133911,0.283621609210968,0.887100875377655,0.94310683,0.9513334,0.95504296,0.6497229242938397,0.6743946831527123,0.6713161919603178
금성이 태양에 조금 더 가깝기 때문이 아닙니다.,It's not because Venus is slightly closer to the Sun.,It's not because Venus is a little closer to the Sun.,Not because Venus is a little closer to the Sun.,It's not because Venus is a little closer to the Sun.,0.9375267624855042,0.9040024876594543,0.7928336262702942,0.8965912461280823,0.9375267624855042,0.9040024876594543,0.99780756,0.98936844,0.99780756,0.9076603505534073,0.8623623350726446,0.9146967241674672
"금성은 수성보다 세 배나 더 뜨겁습니다. 수성이 바로 태양 옆에 있는데도 말이지요. 자, 이제, 간단히 여러분이 보신 적이 있는 이미지가 있습니다. 유일하게 남아있는 옛날 이미지들 중 하나입니다. 하지만 이것을 보여드리는 이유는 여러분께 기후편을 전해드리고 싶어서입니다.","It's three times hotter than Mercury, which is right next to the Sun. Now, briefly, here's an image you've seen, as one of the only old images, but I show it because I want to briefly give Climate.","Venus is three times hotter than Mercury. Even though Mercury is right next to the sun. Now, here's a quick image of what you've seen. This is one of the only remaining old images. But the reason I'm showing you this is because I want to give you the climate story.","Venus is three times hotter than Mercury. Even though Mercury is right next to the sun. Now, here's a quick look at the image you've seen. It is one of the only old images that remains. However, the reason I am showing this is because I want to tell you about the climate section.","Venus is three times hotter than Mercury, even though Mercury is right next to the sun. Now, here's an image that you may have seen before. It's one of the only old images left. But the reason I'm showing you this is because I want to give you a climate lesson.",0.0011300146579742,0.8287060856819153,-0.0063420385122299,0.8308354020118713,-0.0337050408124923,0.8311537504196167,0.81700075,0.786553,0.80636984,0.564841140075857,0.5852333926341095,0.5532086520832052
"전세계 과학 커뮤니티에서는 이렇게 말합니다. 인간이 만든 지구 온난화 물질이 대기로 들어가서, 이것이 두터워지고, 지구 밖으로 나가는 적외선을 더 많이 붙잡고 있는 것이다.","The global scientific man-made global warming pollution, put into the atmosphere, thickening this, is trapping more of the outgoing infrared.","The global scientific community says: Man-made global warming substances enter the atmosphere, thickening it and trapping more infrared rays leaving the Earth.","The global scientific community says: Human-made global warming materials enter the atmosphere, thicken, and capture more infrared rays that go out of the earth.","The global scientific community says this. Human-made global warming substances are entering the atmosphere, causing it to thicken and trap more infrared radiation that leaves the planet.",0.2499206066131591,0.8325359225273132,0.0309793874621391,0.8234018087387085,0.2767590284347534,0.8390516042709351,0.8482897,0.7922019,0.83917713,0.6559245344876753,0.5981752873468188,0.668761970521221
"여러분 모두 알고 계실 거예요. 지난번 유엔 기후 변화에 관한 정부간 패널 요약에서, 과학자들은 ""얼마나 확신합니까?""라고 말하고 싶어했습니다. 그들은 ""99퍼센트""라고 대답하고 싶어했습니다.","You all know that. At the last IPCC summary, the scientists wanted to say, ""How certain are you?"" They wanted to answer that ""99 percent.""","You all know this. In the last summary of the United Nations Intergovernmental Panel on Climate Change, scientists wanted to say, “How confident are we?” They wanted to answer, “99 percent.”","You all know that. In the last summary of the UN Intergovernmental Panel on Climate Change, scientists asked, ""How sure are you?"" I wanted to say. They wanted to answer, ""99 percent.""","You all know that in the last United Nations Intergovernmental Panel on Climate Change summary, the scientists wanted to say, ""How confident are you?"" They wanted to say, ""99 percent.""",0.2053783237934112,0.8565759062767029,0.2515187263488769,0.8561068177223206,0.3241651952266693,0.8609046936035156,0.83321035,0.87256444,0.83742195,0.639617397299768,0.674651381959143,0.686406330786529
"중국쪽이 거부해서, 절충안으로 ""90퍼센트 이상""이 되었습니다만.","The Chinese objected, and so the compromise was ""more than 90 percent.""","China refused, so the compromise was ""more than 90 percent.""","The Chinese side refused, so as a compromise, it became ""more than 90 percent"".","The Chinese refused, so the compromise was ""more than 90 percent"".",0.7371730804443359,0.916283905506134,0.4200916290283203,0.866192102432251,0.8266622424125671,0.9253615736961364,0.9432365,0.9470626,0.9554434,0.8343099344472268,0.7331071537024693,0.8734334526316434
"이제, 회의주의자들은 이렇게 말합니다. ""잠깐만요. 으로부터 들어오는 에너지의 양이 변화할 수 있어요."" 이것이 사실이라면, 낮은 쪽의 대기권은 물론 성층권까지도 가열될 수 있습니다. 에너지가 더 많이 들어온다면 말입니다.","Now, the skeptics say, ""Oh, wait a minute, this could be variations in this energy coming in from the sun."" If that were true, the stratosphere would be heated as well as the lower atmosphere, if it's more coming in.","Now, the skeptics say: “Wait a minute. The amount of energy coming from can change.” If this were true, the lower atmosphere and even the stratosphere could be heated. If only there was more energy coming in.","Now, skeptics say: ""Wait. If this is true, the lower atmosphere and even the stratosphere can be heated. If you have more energy.","Now, the skeptics say ""Wait a minute, the amount of energy coming in from the sun could change."" If this were true, the lower atmosphere and even the stratosphere could heat up. That is, if more energy is coming in.",0.3861980438232422,0.8551787734031677,0.0958465039730072,0.7746479511260986,0.4473657608032226,0.8866354823112488,0.90340704,0.92391115,0.9394454,0.7058163389377153,0.6206691597078923,0.7322610225076304
"나가는 길에 좀 더 가두어져 있는 것이라면, 그 때는 여기는 더 따뜻하고 저기는 더 서늘하기를 예상할 수 있겠지요. 여기가 낮은 쪽의 대기권입니다.","If it's more being trapped on the way out, then you would expect it to be warmer here and cooler here. Here is the lower atmosphere.","If you stay a little longer on your way out, you can expect it to be warmer here and cooler there. This is the lower atmosphere.","If you are a little more confined on the way out, you can expect it to be warmer here and cooler there. This is the atmosphere on the lower side.","If it's more confined on the way out, then you'd expect it to be warmer here and cooler there. This is the lower atmosphere.",0.4386965632438659,0.8076843619346619,0.4231490194797516,0.8073938488960266,0.7108731269836426,0.8297026753425598,0.92017424,0.9471346,0.96954834,0.7250362913999311,0.7341673603876382,0.8303372690402361
여기가 성층권입니다. 더 서늘하지요.,Here's cooler.,This is the stratosphere. It's cooler.,This is the stratosphere. It's cooler.,This is the stratosphere. It's cooler.,-1.0404852628707886,0.7635126113891602,-1.0404852628707886,0.7635126709938049,-1.0404852628707886,0.7635126709938049,0.68268514,0.68268514,0.68268514,0.18350093583848082,0.22662510321071622,0.17848961976919261
기후,Climate.,climate,climate,Climate,0.5539168119430542,0.8067908883094788,0.5539168119430542,0.8067908883094788,0.5539168119430542,0.943246364593506,0.9414278,0.9414278,0.9662163,0.7672189610660991,0.7795135109617284,0.7719188404706521
"좋은 소식이 하나 있습니다. 이제 미국인들의 68%가 인간의 활동이 지구 온난화에 책임이 있다고 믿습니다. 69퍼센트는 지구가 눈에 띄게 뜨거워지고 있다고 믿습니다. 발전이 있었던 거죠. 하지만, 여기에 핵심이 있습니다. 직면해야 하는 도전들의 목록을 마련한다면, 지구 온난화는 여전히 그 목록의 거의 맨 아래에 있다는 것입니다.","Now, here's the good news. Sixty-eight percent of Americans now believe that human activity is responsible for global warming. Sixty-nine percent believe that the Earth is heating up in a significant way. There has been progress, but here is when given a list of challenges to confront, global warming is still listed at near the bottom.","There is some good news. 68% of Americans now believe human activity is responsible for global warming. 69 percent believe the Earth is warming noticeably. There was progress. But here's the key. If you were to make a list of challenges that must be faced, global warming would still be near the bottom of the list.","There is one good news. Now 68% of Americans believe that human activity is responsible for global warming. 69 percent believe the planet is getting noticeably hotter. There was progress. However, here's the crux of it. If we were to make a list of challenges to face, it would be that global warming is still almost at the bottom of that list.","Here's the good news. Now 68 percent of Americans believe that human activity is responsible for global warming, and 69 percent believe the planet is getting noticeably hotter. So we've made progress, but here's the kicker. If you were to come up with a list of challenges we need to face, global warming is still pretty much at the bottom of the list.",0.2736787796020508,0.8717982172966003,0.2576584815979004,0.8664852976799011,0.2248905748128891,0.8760655522346497,0.95091045,0.9633858,0.9555726,0.664622512268287,0.6767804556459104,0.6494567673368821
지금 빠진 것은 긴박함입니다.,What is missing is a sense of urgency.,What's missing now is urgency.,What is missing now is urgency.,What's missing now is a sense of urgency.,0.6856839656829834,0.912409782409668,0.7063127160072327,0.921853244304657,0.8977944254875183,0.9324390292167664,0.90574217,0.91311324,0.9434043,0.8154595297318893,0.8323596092432156,0.8999085285461617
"여러분이 사실에 입각한 분석에 동의하지만, 긴박함을 느끼지 않는다면, 이것이 시사하는 바는 무엇일까요?","If you agree with the factual analysis, but you don't feel the sense of urgency, where does that leave you?","If you agree with the factual analysis but don't feel the urgency, what does this mean?","If you agree with a factual analysis but don't feel the urgency, what does this suggest?","If you agree with the factual analysis, but don't feel a sense of urgency, what does this mean?",0.4322366118431091,0.9109088778495787,0.3303044438362121,0.8957911133766174,0.4527493715286255,0.918224573135376,0.83227754,0.8533367,0.8480127,0.7226712731060629,0.7019717866319604,0.7342647780018076
"제가 커런트TV와 함께 이끌고 있고, 커런트TV에서 무료로 돕고 있는 단체인 기후 보호를 위한 동맹에서 이것을 어떻게 전달할지에 대한 광고를 만들기 위해 전세계적인 컨테스트를 개최했습니다.","Well, the Alliance for Climate Protection, which I head in conjunction with Current TV -- who did this pro bono -- did a worldwide contest to do commercials on how to communicate this.","The Alliance for Climate Protection, an organization that I lead with Current TV and that Current TV helps pro bono, held a global contest to create ads on how to communicate this.","The Alliance for Climate Protection, an organization that I lead with Current TV and which Current TV helps for free, ran a global contest to create an ad on how to convey this.","The Alliance to Protect the Climate, an organization that I lead with Current TV and that Current TV is helping pro bono, held a global contest to create an ad about how to communicate this.",0.2059360742568969,0.8964225053787231,0.1072945892810821,0.8826567530632019,0.2085157632827758,0.8831271529197693,0.93297166,0.8416815,0.9290286,0.6398215923420716,0.6246389950196773,0.6433621367547042
그 우승자입니다.,This is the winner.,That's the winner.,It is the winner.,The winner.,0.7424858808517456,0.9101914763450624,0.7281491756439209,0.8947822451591492,0.1646005809307098,0.8230757713317871,0.8863424,0.89064705,0.92875385,0.8362549754197831,0.8399318054854072,0.6270171050642557
NBC - 여기서 모든 네트워크를 보여드리겠습니다 - NBC 최고의 저널리스트들이 2007년에 대통령 후보들에게 956개의 질문을 했습니다. 그 중 두 개가 기후 위기에 대한 것이었습니다. 844개의 질문 중 두 개입니다.,"NBC -- I'll show all of the networks here -- the top journalists for NBC asked 956 questions in 2007 of the two of them were about the climate crisis. 844 questions, two about the climate crisis.",NBC - we'll show you all the networks here - NBC's top journalists asked 956 questions of presidential candidates in 2007. Two of them were about the climate crisis. These are two of 844 questions.,NBC - Here I show you all the networks - NBC's top journalists asked the presidential candidates 956 questions in 2007. Two of them were about the climate crisis. Two out of 844 questions.,NBC - I'll show you all the networks here - NBC's top journalists asked 956 questions of the presidential candidates in 2007. Two of them were about the climate crisis. Two out of 844 questions.,0.2217316031455993,0.8790189623832703,0.2825275659561157,0.8761272430419922,0.2429725527763366,0.8812012672424316,0.9348984,0.93438125,0.94165844,0.6456044090330344,0.6854042705983869,0.6561867975225506
두 개. 두 개. 없음.,two. two. zero.,two. two. doesn't exist.,two. two.,Two. Two. None.,-0.2113095670938491,0.6751905083656311,-0.1466070413589477,0.7982545495033264,0.5105679631233215,0.8340941071510315,0.6665621,0.74901485,0.8603583,0.48706601979772135,0.5365939087095997,0.7557845955522848
웃음에서 눈물까지. 이것은 옛날 담배 광고들 중 하나입니다.,From laughs to tears -- this is one of the older tobacco commercials.,From laughter to tears. This is one of those old cigarette advertisements.,From laughter to tears. This is one of the old cigarette advertisements.,From laughter to tears. This is one of those old cigarette commercials.,0.6109298467636108,0.8784539699554443,0.6434052586555481,0.8911538124084473,0.6115576028823853,0.8908770680427551,0.9164139,0.9196228,0.9380083,0.7880916986417664,0.8105452849392922,0.7933724814236324
이것이 바로 우리가 하고 있는 일입니다.,So here's what we're doing.,This is exactly what we are doing.,This is exactly what we are doing.,That's exactly what we're doing.,0.738905131816864,0.9045754075050354,0.738905131816864,0.9045754075050354,0.5397223830223083,0.9329459071159364,0.6072107,0.6072107,0.6343369,0.8349440465214243,0.8436616322187251,0.7666357384063726
이것은 이 모든 나라들의 가솔린 소비입니다. 그리고 우리가 있습니다.,This is gasoline consumption in all of these countries. And us.,This is the gasoline consumption of all these countries. And there we are.,This is the consumption of gasoline in all these countries. And there we are.,"This is the gasoline consumption of all these countries, and here we are.",0.4077194929122925,0.8599531054496765,0.3743818402290344,0.8683270812034607,0.4208789467811584,0.8678503632545471,0.9572674,0.9621239,0.94690585,0.7136954416814595,0.7172564390382757,0.7224027504617831
하지만 선진국 뿐만이 아닙니다.,But it's not just the developed nations.,But it's not just developed countries.,But it's not just developed countries.,But it's not just the developed world.,0.8006016612052917,0.9394349455833436,0.8006016612052917,0.9394350647926332,0.8100177645683289,0.9290305972099304,0.9578807,0.9578806,0.8767371,0.857531433270915,0.8650560448553959,0.8672384534704423
"개발도상국들이 지금 우리를 따르고 있고, 그 속도가 가속화되고 있습니다. 그리고 사실상, 올해 개발도상국들의 누적 배출량은 우리의 1965년 배출량과 같습니다. 그리고 이 나라들은 매우 극적으로 따라오고 있습니다. 2025년까지의 총 농도는, 결국 우리의 1985년 상황까지 따라올 것으로 예상됩니다.","The developing countries are now following us and accelerating their pace. And actually, their cumulative emissions this year are the equivalent to where we were in 1965. And they're catching up very dramatically. The by 2025, they will be essentially where we were in 1985.","Developing countries are now following us, and the pace is accelerating. And in fact, the cumulative emissions of developing countries this year are equal to our emissions in 1965. And these countries are following along very dramatically. Total concentrations by 2025 are expected to eventually match our 1985 situation.","Developing countries are following us now, and the pace is accelerating. And in fact, the cumulative emissions of developing countries this year are the same as our emissions in 1965. And these countries are following very dramatically. The total concentration by 2025 is expected to eventually follow our 1985 situation.","And in fact, the cumulative emissions of developing countries this year are equal to our emissions in 1965. And they are catching up very dramatically. By 2025, the total concentration is expected to eventually catch up to our 1985 situation.",0.3310004472732544,0.8711788654327393,0.3090585172176361,0.8541529774665833,0.2589338719844818,0.8482114672660828,0.9218664,0.9210981,0.8610294,0.6856082417679775,0.6946043686356492,0.6621275281379211
"부유한 나라들이 이 그림에서 완전히 사라진다고 해도, 우리는 여전히 이 위기를 겪게 될 것입니다.","If the wealthy countries were completely missing from the picture, we would still have this crisis.","Even if rich countries disappeared from the picture entirely, we would still have this crisis.","Even if rich countries were to disappear from this picture entirely, we would still have this crisis.","Even if wealthy countries were to completely disappear from the picture, we would still have this crisis.",0.7668561339378357,0.9280588030815125,0.6116470098495483,0.9163447022438048,0.6686279773712158,0.9254249334335328,0.95487964,0.9498385,0.9522984,0.8451770385746311,0.7995325248001286,0.814613815960908
그러나 우리는 이 위기를 초래한 기술과 사고 방식을 개발도상국에 전했습니다. 그것이 위기를 만들어내고 있습니다. 이것은 볼리비아입니다. 30년 동안.,But we have given to the developing countries the technologies and the ways of thinking that are creating the crisis. This is in Bolivia -- over thirty years.,But we have brought to the developing world the technologies and thinking that created this crisis. That is creating a crisis. This is Bolivia. For 30 years.,But we have passed on to developing countries the technologies and mindset that led to this crisis. That is creating a crisis. This is Bolivia. For 30 years.,But we've brought the technology and the mindset that created this crisis to the developing world. That's what's creating the crisis. This is Bolivia. For 30 years.,0.4321834444999695,0.8426406979560852,0.3572204113006592,0.8666737675666809,0.2650886178016662,0.849598228931427,0.94265306,0.9439086,0.92634785,0.7226518082941222,0.7113053961584241,0.6644182966157116
이것은 몇 초만에 정점에 오릅니다. 60년대.,This is peak fishing in a few seconds. The '60s.,This peaks in seconds. 60's.,This peaks in a matter of seconds. 60s.,This peaks in a matter of seconds. 60s.,-0.1858646869659423,0.5837230682373047,-0.0667816177010536,0.6371968388557434,-0.0667816177010536,0.6371968388557434,0.5372335,0.5767437,0.5767436,0.4963815089174588,0.5642748507263216,0.5408977001868697
70년대. 80년대. 90년대. 여기서 멈춰야 합니다. 여기서 멈출 수 있다는 것이 좋은 소식입니다.,'70s. '80s. '90s. We have to stop this. And the good news is that we can.,70's. 80's. 90's. We must stop here. The good news is that you can stop here.,70s. 80s. 90s. We need to stop here. The good news is that you can stop here.,"The 70s. The 80s. The 90s. It has to stop here, and the good news is that it can.",0.0068515986204147,0.8267553448677063,0.3189753293991089,0.8277837634086609,0.3899133205413818,0.8617404103279114,0.80532867,0.8145099,0.82956135,0.5669358386117451,0.6980432066700393,0.7108774848225317
우리에게는 기술이 있습니다.,We have the technologies.,We have the technology.,We have technology.,We have the technology.,1.0560200214385986,0.9672863483428956,0.9049491286277772,0.9424758553504944,1.0560200214385986,0.9672862887382508,0.96667314,0.95832896,0.96667314,0.9510412845169816,0.9012404590802736,0.9587993777137008
"세계의 가난에 대한 전쟁과 부유한 나라들의 배기량을 줄이는 도전, 우리는 이 문제를 어떻게 해결해야 할 지에 대해 단일한 관점을 가져야 합니다. 모든 문제들에는 아주 간단한 하나의 해결책이 있습니다.","We have to have a unified view of how to go the struggle against poverty in the world and the challenge of cutting wealthy country emissions, all has a single, very simple solution.","With the war on global poverty and the challenge of reducing emissions in rich countries, we must have a unified view on how to solve this problem. Every problem has one very simple solution.","The war on poverty in the world and the challenge of reducing emissions in rich countries, we must have a single perspective on how to solve this problem. There is one very simple solution to every problem.","The world's war on poverty and the challenge of reducing emissions in the richest countries, we need to have a unified view of how to solve these problems. Every problem has one very simple solution.",0.3062835335731506,0.8688408732414246,0.2844737768173218,0.8485832214355469,0.3494555652141571,0.857524573802948,0.90854526,0.90823936,0.89650214,0.6765592645478302,0.6860791552094883,0.695819291789279
